lsoa11,imd,CNI_Score,anti_social_behaviour,burglary,criminal_damage_and_arson,robbery,violence_and_sexual_offences,prop_ibesa,samhi_index,prop_white,prop_u16,prop_o75,gpperpop,gpp_dist.x,ed_dist,green_pas,pm10_mean,prop_1less,cohab_child,lone_parent,natn_dec,natn_qunt,natn_terc
E01007281,5.77,94.00117,26,6,1,1,7,1.35746606334842,0.854530726320444,0.957989497374344,0.168792198049512,0.138034508627157,0.000613012322897301,1.49448979591837,8.04265306122449,0.56277433135,9.34566299059894,0.00841750841750842,1.3,4.5,10,5,3
E01007282,11.708,90.98485,69,2,6,0,29,1.2453300124533,0.795252862276586,0.960507757404795,0.190409026798308,0.0952045133991537,0.000602822385690253,0.946071428571429,8.60428571428571,0.63991840828,9.27948469964374,0.0135338345864662,3.2,11.3,7,4,3
E01007283,9.967,94.00117,73,2,11,0,17,0,0.874878909962181,0.951816745655608,0.157187993680885,0.139020537124803,0.000602736498644629,2.951875,6.7375,0.87869783073,9.32836389541626,0.00609756097560976,0.8,4.7,8,4,3
E01007284,7.639,93.76788,49,2,9,0,36,0.674915635545557,1.15896100641125,0.986444855206408,0.141096734442391,0.104744300677757,0.000542373254972698,2.87928571428571,4.70785714285714,0.29634663347,9.45970471700033,0.0130246020260492,1.7,6.9,9,5,3
E01007285,11.179,93.76788,15,1,3,0,8,1.8641810918775,1.23885759555985,0.980523841504365,0.159838817998657,0.128945601074547,0.000532797657008741,2.78026315789474,4.50578947368421,0.07169731359,9.74649819038615,0.0141065830721003,2.2,9.2,8,4,3
E01007286,14.695,102.11311,12,0,4,1,28,1.43712574850299,1.37729793443418,0.981210855949896,0.172581767571329,0.0897703549060543,0.000542704741042946,1.60375,3.2021875,1.01978004805,9.95296599747265,0.0172143974960876,3.6,11.4,6,3,2
E01007287,17.038,93.76788,22,3,11,1,32,2.18295218295218,1.35888783973082,0.990201415351116,0.114861186717474,0.174741426238432,0.000525098849164432,2.12382978723404,3.71765957446808,0.2603023846,9.87939542814418,0.0229621125143513,2.8,9.9,6,3,2
E01007288,21.322,98.57038,19,4,4,0,22,2.84697508896797,1.28523433233855,0.978575929426591,0.155639571518589,0.143667296786389,0.000525735578105027,2.41205128205128,4.85897435897436,0.0922065921,9.76598395711096,0.0201072386058981,2.9,13.8,5,3,2
E01007289,71.878,98.7678,64,6,32,0,151,7.84123910939013,4.05452702669438,0.975609756097561,0.287054409005629,0.0237648530331457,0.0005973715481602,0.54030303030303,7.78272727272727,0.15880152854,10.5013799232961,0.0542168674698795,6.5,31.8,1,1,1
E01007290,62.373,128.84309,39,3,20,1,85,7.90774299835255,4.08654155169159,0.965576592082616,0.217441193344808,0.0728628800917958,0.000538589305703464,0.546341463414634,7.52875,0.10411080182,10.5520840097632,0.0347305389221557,3.1,18.2,1,1,1
E01007291,66.09,106.79209,110,11,48,3,138,8.87428101889893,4.38049148076092,0.932335329341317,0.181437125748503,0.0508982035928144,0.000585325945389571,0.780821917808219,6.11356164383562,0.16517674139,10.773663520813,0.0370774263904035,3.2,18.2,1,1,1
E01007292,66.241,106.79209,50,14,31,0,109,7.41811175337187,4.10587206109831,0.948369565217391,0.25883152173913,0.0414402173913043,0.000588826336417133,0.747659574468085,5.91958333333333,0.23597670771,10.7438009636753,0.03240058910162,4.3,24.4,1,1,1
E01007293,74.283,128.84309,112,12,39,5,124,10.7103825136612,4.34793568864719,0.961564396493594,0.260957518543493,0.0633850303438975,0.000639394331669338,0.494318181818182,6.62522727272727,0.24829331249,10.6429292875763,0.0645161290322581,5.3,23.4,1,1,1
E01007294,40.811,106.79209,71,4,31,1,75,6.48648648648649,3.84796000811023,0.964888588791357,0.264686022957461,0.0445644834571236,0.000587615689576706,0.64,5.765,0.29216386229,10.6442775726318,0.0237741456166419,7.6,27,2,1,1
E01007295,59.878,128.84309,83,9,37,1,142,4.6972860125261,3.58598513393571,0.954430379746835,0.235443037974684,0.0278481012658228,0.000565035340272699,0.494358974358974,6.86952380952381,0.28317314036,10.65217517947,0.0344827586206897,6.5,24.3,1,1,1
E01007296,59.028,128.84309,58,6,30,1,92,5.72556762092794,4.0172780175287,0.965557501459428,0.236427320490368,0.0472854640980736,0.000621715222974247,0.295454545454545,6.51848484848485,0.29495030178,10.6628018178033,0.027060270602706,5.2,22.1,1,1,1
E01007297,29.071,113.18014,31,6,9,0,36,3.72272143774069,2.25374969558745,0.98050139275766,0.195682451253482,0.173398328690808,0.000484987044966624,1.21375,2.9875,0.09694456417,10.1542574644771,0.0355987055016181,5.3,16.7,3,2,1
E01007298,9.96,113.18014,5,2,3,0,10,1.11248454882571,1.76276782762365,0.977763243950294,0.145846958796599,0.155003270111184,0.000528146999150648,0.822647058823529,2.57970588235294,0.08427221076,10.2107894658276,0.0133779264214047,1.7,6.2,8,4,3
E01007299,16.042,123.68306,9,0,5,0,14,1.64556962025316,1.77103748786119,0.993303571428571,0.165922619047619,0.0788690476190476,0.000518779762918356,1.94275862068966,3.25103448275862,0.10427959241,9.99886753653815,0.0067911714770798,4.6,11.5,6,3,2
E01007300,40.63,103.7412,70,11,25,1,79,4.65616045845272,3.07034133817756,0.95350052246604,0.233542319749216,0.0971786833855799,0.000677862204810408,0.355454545454545,2.04090909090909,0.73596050396,10.244782364373,0.0390428211586902,5,22.4,2,1,1
E01007301,13.911,113.18014,87,2,7,1,32,1.38445154419595,1.86303970105523,0.966299019607843,0.169117647058824,0.085171568627451,0.00052280667018956,1.32975609756098,2.60951219512195,0.30609340803,10.1462235897839,0.0127298444130127,4,10.9,7,4,2
E01007302,29.417,113.18014,79,4,17,1,55,3.92156862745098,2.35875015562531,0.953310104529617,0.163066202090592,0.0878048780487805,0.000587261434746747,0.874285714285714,1.88176470588235,0.78821369611,10.1885480023375,0.0154711673699015,3.5,13.5,3,2,1
E01007303,66.713,114.10618,53,2,22,2,54,8.42230130486358,3.43325577440852,0.983310152990264,0.18567454798331,0.111961057023644,0.000701470200083389,0.419642857142857,1.99928571428571,0.78445529463,10.3175206983112,0.03,5.4,20,1,1,1
E01007304,52.468,114.10618,17,4,15,0,57,7.16723549488055,3.65512733166644,0.973231357552581,0.224346717654557,0.109623964308477,0.000706826489014073,0.935,2.36733333333333,0.78273719701,10.3467700542486,0.0358814352574103,6.2,28.1,1,1,1
E01007305,14.907,113.18014,12,2,7,1,29,1.47523709167545,2.04075311769986,0.975475168608216,0.153280196198651,0.0956468424279583,0.000516055208044086,1.39029411764706,3.44058823529412,0.0761135819,10.2047184393986,0.0108991825613079,2.3,9.4,6,3,2
E01007306,12.728,123.68306,23,6,5,1,29,1.23329907502569,2.10549178805715,0.983870967741936,0.169354838709677,0.0657568238213399,0.000508365476579405,1.51969696969697,3.31060606060606,0.0726940684,9.91485354934987,0.0165289256198347,3,10.9,7,4,2
E01007307,14.791,42.78242,48,1,9,2,22,2.07956600361664,2.39373362328475,0.967484312606959,0.159726183685111,0.0810039931545921,0.000634396126989167,0.584166666666667,10.2925,0.59151722265,10.3122316752797,0.0142857142857143,4.3,9.7,6,3,2
E01007308,9.32,42.78242,80,1,9,2,27,0.958083832335329,2.02096129197475,0.979852249832102,0.126259234385494,0.141705842847549,0.000681185669711824,0.502978723404255,10.5374468085106,0.82382717242,10.217435969705,0.0150478796169631,1.6,7.7,8,4,3
E01007309,10.804,94.91708,45,3,7,1,39,1.85185185185185,1.96492356782527,0.984476067270375,0.171410090556274,0.125485122897801,0.000682481559715553,0.874594594594595,9.8872972972973,1.0270977762,10.0275750160217,0.00805152979066022,3.7,7.1,8,4,3
E01007310,13.808,63.06371,10,2,4,0,9,1.1070110701107,2.43845986089123,0.971902017291066,0.164265129682997,0.085014409221902,0.000613446822613515,0.617647058823529,10.1114705882353,0.34152995004,10.4556125407858,0.00757575757575758,4.2,7.8,7,4,2
E01007311,9.94,63.06371,7,2,3,0,22,1.57657657657658,2.25226973170745,0.980991174473863,0.13509843856076,0.0957230142566191,0.000622434053789268,0.634242424242424,9.49545454545455,0.42354132433,10.4454021050957,0.012987012987013,1.9,5.7,8,4,3
E01007312,22.216,42.78242,38,0,12,1,38,1.83374083129584,2.3523401900737,0.973843058350101,0.160965794768612,0.128772635814889,0.000624019062177741,0.654878048780488,9.3009756097561,0.72723589771,10.5433664448762,0.013595166163142,2.9,10.4,4,2,2
E01007313,23.81,42.78242,27,3,7,1,20,3.06345733041575,2.20887594749312,0.971023824855119,0.141017385705087,0.126851255634256,0.000660937656466067,0.558292682926829,9.97560975609756,1.07839564915,10.4115203596004,0.0157687253613666,2.6,12.4,4,2,2
E01007314,22.931,63.06371,23,4,7,0,46,2.45535714285714,2.70192372906252,0.976494291470786,0.186030893216924,0.0698455339153795,0.000566004040480945,0.741290322580645,9.38032258064516,0.28704965169,10.5437110054073,0.0165289256198347,3.6,17.4,4,2,2
E01007315,13.638,42.78242,17,2,5,0,28,1.19047619047619,2.05748642992962,0.981853532080363,0.193130265716137,0.0907323395981854,0.000679513852964108,1.0371875,9.58875,1.4471404853,10.2136126588553,0.0229132569558101,5.2,12.3,7,4,2
E01007316,14.01,63.06371,16,3,3,0,18,2.69636576787808,2.28404574078067,0.988925081433225,0.168729641693811,0.0768729641693811,0.000584870365600111,0.549310344827586,8.78965517241379,0.39353381508,10.4729127883911,0.0133779264214047,4,11,7,4,2
E01032505,39.804,87.91286,96,4,14,2,28,3.83561643835616,2.14190524808469,0.893697798025816,0.17463933181473,0.0668185269552012,0.000600633678958019,1.5352,5.87333333333333,0.81509462943,10.6454171877315,0.0373001776198934,3.4,15.1,2,1,1
E01032506,43.076,87.91286,55,4,7,0,64,5.58722919042189,2.82237693350458,0.909479686386315,0.132573057733428,0.0791161796151105,0.000532826335371741,0.599615384615385,4.81538461538462,1.1785380914,10.7125660963253,0.0259146341463415,4.6,13.6,2,1,1
E01032507,25.278,87.91286,29,4,8,0,18,1.9811320754717,2.09447958624568,0.933723196881092,0.129954515919428,0.0350877192982456,0.000532703844149928,0.871,5.2405,1.55225834702,10.6402740478516,0.0285285285285285,3.8,11.9,4,2,1
E01032508,58.434,83.15712,77,12,35,9,118,8.52649006622517,2.39706399749836,0.885084155542658,0.18282066163668,0.0650029019152641,0.000608823156135711,0.48,4.30368421052632,0.28053417183,11.4933117077886,0.0613931523022432,3.4,18.8,1,1,1
E01032509,59.309,83.15712,38,7,20,3,73,7.85398230088496,2.33165247302294,0.937935843793584,0.205718270571827,0.0599721059972106,0.000612866374274212,0.74125,3.7464,0.45264675516,11.4796370855056,0.0421052631578947,6.8,22.3,1,1,1
E01032510,40.394,97.43165,49,6,28,0,90,3.92156862745098,3.33273101518517,0.949695964621338,0.192371475953566,0.0569375345494748,0.000508886339949797,0.584857142857143,2.94742857142857,0.43122714444,11.1879480288049,0.0425257731958763,6.1,15.6,2,1,1
E01032511,43.446,97.43165,27,22,11,2,34,5.94315245478036,3.18384932818199,0.968069666182874,0.169811320754717,0.0471698113207547,0.000486918745207497,1.41739130434783,4.00217391304348,0.47558686797,11.148887476355,0.0324675324675325,3.4,17.4,2,1,1
E01032903,63.355,128.2483,114,13,76,3,211,5.01138952164009,4.25476133210053,0.97062423500612,0.230926152590779,0.0481436148510812,0.000501536787083153,0.509577464788732,7.72577464788732,0.67781514448,10.6860946654582,0.0434782608695652,5.2,23.5,1,1,1
E01033747,74.499,100.0581,24,12,8,1,57,9.08130939809926,3.37255506891205,0.86960690316395,0.211888782358581,0.0891658676893576,0.000544575519401826,0.663333333333333,3.21162162162162,0.88228549757,11.2388095855713,0.0483870967741936,3.2,20.8,1,1,1
E01033748,14.69,87.91286,33,11,20,0,32,0.948212983223924,1.19467520325841,0.860610806577917,0.0696945967110415,0.0109631949882537,0.000629025162474403,0.648620689655172,4.70413793103448,0.54653819131,10.7242738336185,0.0194300518134715,0.8,5.3,6,3,2
E01033749,14.244,55.48218,18,2,5,0,11,0,-0.297462795337759,0.844752818733738,0.028620988725065,0.00520381613183001,0.000675380795366016,0.32,5.402,1.13079010837,11.0048163239336,0.0115495668912416,0.7,1.3,6,3,2
E01033750,11.769,93.93396,114,17,21,4,68,0.26778882938026,0.102685331507765,0.816298342541437,0.0517955801104972,0.00897790055248619,0.000659817851292185,1.48944444444444,3.61810810810811,0.19026341588,10.8540340753561,0.0397790055248619,0.7,3.1,7,4,3
E01033751,41.135,106.68721,47,7,32,3,84,2.70009643201543,1.15414788106556,0.829684997330486,0.0517885744794447,0.0122797650827549,0.000412453639733323,0.881454545454545,2.754,0.03539167558,11.0641308093851,0.0281923714759536,1.7,8,2,1,1
E01033752,8.974,106.68721,266,55,58,7,193,0.349772647778944,-0.413096602193371,0.819397993311037,0.0292642140468227,0.00250836120401338,0.000582029014767995,0.859097222222222,2.58797202797203,0.02876578046,10.8372346815397,0.0329113924050633,0.3,0.6,8,4,3
E01033753,10.02,106.68721,76,5,28,1,45,0.483870967741936,-0.124351491917249,0.788772597526166,0.0266412940057089,0.00190294957183635,0.000536785457734048,0.9436,2.73285714285714,0.02956946835,10.876918446168,0.0266106442577031,0.6,0.8,8,4,3
E01033754,31.043,93.93396,236,27,41,10,109,1.42594296228151,-0.100581750493147,0.814738292011019,0.0612947658402204,0.0365013774104683,0.000676745364905513,0.709166666666667,3.17484848484848,0.06009288538,11.0221272197598,0.0501193317422434,1.2,5.5,3,2,1
E01033755,17.515,106.68721,75,10,24,2,47,0.479616306954436,-0.217805486427768,0.82902033271719,0.0314232902033272,0.00462107208872459,0.000372110085469194,0.385454545454546,2.15590909090909,0.03582120882,11.0757005791965,0.0325925925925926,0.9,1.2,6,3,2
E01033756,15.028,93.93396,447,53,77,36,687,0.482218203737191,-0.447218259645191,0.740084388185654,0.0320675105485232,0.00675105485232068,0.00068879194602632,0.531204819277109,2.39926829268293,0.04783163413,11.0295611088787,0.0545702592087312,0.3,0.8,6,3,2
E01033757,30.749,108.45268,17,17,1,0,11,2.42290748898678,-0.0576128397707749,0.602926829268293,0.0526829268292683,0.0107317073170732,0.000654945050845809,0.401176470588235,2.26055555555556,0.07014918165,11.110463142395,0.0377622377622378,0.4,5,3,2,1
E01033758,30.549,104.49215,135,21,35,10,116,1.08619481429573,-0.102346095224759,0.568208092485549,0.0271676300578035,0.00635838150289017,0.000644606536758734,0.4466,0.845714285714286,0.28201877593,11.2488264764005,0.0505263157894737,0.4,5.5,3,2,1
E01033759,58.76,136.72762,78,20,22,0,94,5.50507749866382,2.64094182968045,0.929380993897123,0.227550130775937,0.0662598081952921,0.000557830412747943,0.490188679245283,3.72622641509434,1.11879803586,11.1875903615991,0.0270833333333333,8.3,24.2,1,1,1
E01033760,24.01,104.49215,631,67,96,55,726,0.533997864008544,-0.465308835912223,0.761229314420804,0.00709219858156028,0.000945626477541371,0.000595458093689772,0.80576,1.86809523809524,0.05661629473,11.139391784764,0.0453686200378072,0,1.9,4,2,2
E01033761,21.238,104.49215,111,25,21,4,156,0.25273799494524,-0.402781732052705,0.799562682215743,0.0145772594752187,0.00145772594752187,0.000678451226286852,0.295238095238095,2.35844444444444,0.07296933534,10.9848394393921,0.0348557692307692,0,1.2,5,3,2
E01033762,19.512,104.49215,203,30,40,7,213,0.752823086574655,-0.0402453130835385,0.831379117811279,0.010608598548297,0.0145170295924065,0.000287338093299627,0.506578947368421,2.0316,0.04742351704,11.1453763826977,0.0416666666666667,0.2,2.2,5,3,2
E01033763,63.779,105.87366,55,17,23,1,89,6.84462696783025,2.03920729546311,0.796987557301899,0.08316961362148,0.0792403405370007,0.000531244180091972,0.861935483870968,2.11984615384615,0.22984879903,11.3082498541903,0.0634146341463415,0.2,11.2,1,1,1
E01033764,74.468,102.38619,373,21,70,5,188,10.9756097560976,3.72217218898613,0.936875567665758,0.161217075386013,0.0844686648501362,0.000632062475029386,0.5721875,3.03173469387755,0.27782786228,11.0276618003845,0.0435153583617748,1.4,20,1,1,1
E01033765,59.599,93.93396,88,9,40,2,93,8.78099173553719,2.11187212037046,0.886750555144338,0.20059215396003,0.0444115470022206,0.000572624484559716,1.02170731707317,3.53292682926829,0.06497820903,10.7729290093364,0.0576631259484067,3.2,20.5,1,1,1
E01033766,21.895,55.48218,8,4,2,0,10,2.85326086956522,0.394799629385788,0.901395348837209,0.106046511627907,0.0325581395348837,0.000725497001003778,0.346470588235294,5.37294117647059,1.09409820576,10.9969167709351,0.0471698113207547,2.6,12.7,4,2,2
E01033767,66.704,87.91286,47,3,10,0,39,8.01186943620178,2.76302114631923,0.90253045923149,0.176194939081537,0.0534208059981256,0.000550343821192903,0.8445,4.4765,0.67215369932,10.7816787320933,0.0409252669039146,2.5,25.1,1,1,1
E01033768,52.286,108.45268,59,5,15,1,48,9.66576332429991,1.13696992689722,0.672117743254293,0.0760425183973835,0.0228945216680294,0.000573685265986491,0.278571428571429,2.44619047619048,0.06945645755,10.955458405098,0.0491017964071856,1.6,6.7,1,1,1
