lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
E01006547,2,2018,37,"[10,15)",10,"[0,15)",37
E01006547,2,2018,61,"[15,20)",15,"[15,25]",61
E01006547,2,2018,55,"[20,25]",20,"[15,25]",55
E01006547,2,2018,65,"[20,25]",25,"[15,25]",65
E01006547,2,2018,55,"",30,"",55
E01006547,2,2018,43,"",35,"",43
E01006547,2,2018,54,"",40,"",54
E01006547,2,2018,31,"",45,"",31
E01006547,2,2018,39,"",50,"",39
E01006547,2,2018,47,"",55,"",47
E01006547,2,2018,25,"",60,"",25
E01006547,2,2018,18,"",65,"",18
E01006547,2,2018,29,"",70,"",29
E01006547,2,2018,28,"",75,"",28
E01006547,2,2018,8,"",80,"",8
E01006547,2,2018,7,"",85,"",7
E01006548,2,2018,71,"[0,10)",0,"[0,15)",71
E01006548,2,2018,52,"[0,10)",5,"[0,15)",52
E01006548,2,2018,36,"[10,15)",10,"[0,15)",36
E01006548,2,2018,38,"[15,20)",15,"[15,25]",38
E01006548,2,2018,61,"[20,25]",20,"[15,25]",61
E01006548,2,2018,64,"[20,25]",25,"[15,25]",64
E01006548,2,2018,71,"",30,"",71
E01006548,2,2018,57,"",35,"",57
E01006548,2,2018,50,"",40,"",50
E01006548,2,2018,54,"",45,"",54
E01006548,2,2018,49,"",50,"",49
E01006548,2,2018,36,"",55,"",36
E01006548,2,2018,35,"",60,"",35
E01006548,2,2018,24,"",65,"",24
E01006548,2,2018,46,"",70,"",46
E01006548,2,2018,33,"",75,"",33
E01006548,2,2018,37,"",80,"",37
E01006548,2,2018,28,"",85,"",28
E01006549,2,2018,25,"[0,10)",0,"[0,15)",25
E01006549,2,2018,34,"[0,10)",5,"[0,15)",34
E01006549,2,2018,12,"[10,15)",10,"[0,15)",12
E01006549,2,2018,21,"[15,20)",15,"[15,25]",21
E01006549,2,2018,136,"[20,25]",20,"[15,25]",136
E01006549,2,2018,119,"[20,25]",25,"[15,25]",119
E01006549,2,2018,77,"",30,"",77
E01006549,2,2018,51,"",35,"",51
E01006549,2,2018,53,"",40,"",53
E01006549,2,2018,32,"",45,"",32
E01006549,2,2018,29,"",50,"",29
E01006549,2,2018,23,"",55,"",23
E01006549,2,2018,39,"",60,"",39
E01006549,2,2018,28,"",65,"",28
E01006549,2,2018,23,"",70,"",23
E01006549,2,2018,8,"",75,"",8
E01006549,2,2018,4,"",80,"",4
E01006549,2,2018,20,"",85,"",20
E01006550,2,2018,14,"[0,10)",0,"[0,15)",14
E01006550,2,2018,10,"[0,10)",5,"[0,15)",10
E01006550,2,2018,8,"[10,15)",10,"[0,15)",8
E01006550,2,2018,26,"[15,20)",15,"[15,25]",26
E01006550,2,2018,405,"[20,25]",20,"[15,25]",405
E01006550,2,2018,45,"[20,25]",25,"[15,25]",45
E01006550,2,2018,25,"",30,"",25
E01006550,2,2018,19,"",35,"",19
E01006550,2,2018,17,"",40,"",17
E01006550,2,2018,13,"",45,"",13
E01006550,2,2018,14,"",50,"",14
E01006550,2,2018,24,"",55,"",24
E01006550,2,2018,12,"",60,"",12
E01006550,2,2018,12,"",65,"",12
E01006550,2,2018,15,"",70,"",15
E01006550,2,2018,7,"",75,"",7
E01006550,2,2018,4,"",80,"",4
E01006550,2,2018,8,"",85,"",8
E01006551,2,2018,17,"[0,10)",0,"[0,15)",17
E01006551,2,2018,18,"[0,10)",5,"[0,15)",18
E01006551,2,2018,21,"[10,15)",10,"[0,15)",21
E01006551,2,2018,34,"[15,20)",15,"[15,25]",34
E01006551,2,2018,60,"[20,25]",20,"[15,25]",60
E01006551,2,2018,42,"[20,25]",25,"[15,25]",42
E01006551,2,2018,44,"",30,"",44
E01006551,2,2018,17,"",35,"",17
E01006551,2,2018,16,"",40,"",16
E01006551,2,2018,41,"",45,"",41
E01006551,2,2018,38,"",50,"",38
E01006551,2,2018,50,"",55,"",50
E01006551,2,2018,50,"",60,"",50
E01006551,2,2018,39,"",65,"",39
E01006551,2,2018,45,"",70,"",45
E01006551,2,2018,38,"",75,"",38
E01006551,2,2018,31,"",80,"",31
E01006551,2,2018,32,"",85,"",32
E01006552,2,2018,87,"[0,10)",0,"[0,15)",87
E01006552,2,2018,104,"[0,10)",5,"[0,15)",104
E01006552,2,2018,83,"[10,15)",10,"[0,15)",83
E01006552,2,2018,43,"[15,20)",15,"[15,25]",43
E01006552,2,2018,92,"[20,25]",20,"[15,25]",92
E01006552,2,2018,131,"[20,25]",25,"[15,25]",131
E01006552,2,2018,114,"",30,"",114
E01006552,2,2018,73,"",35,"",73
E01006552,2,2018,60,"",40,"",60
E01006552,2,2018,53,"",45,"",53
E01006552,2,2018,35,"",50,"",35
E01006552,2,2018,37,"",55,"",37
E01006552,2,2018,36,"",60,"",36
E01006552,2,2018,17,"",65,"",17
E01006552,2,2018,15,"",70,"",15
E01006552,2,2018,12,"",75,"",12
E01006552,2,2018,6,"",80,"",6
E01006552,2,2018,4,"",85,"",4
E01006553,2,2018,71,"[0,10)",0,"[0,15)",71
E01006553,2,2018,36,"[0,10)",5,"[0,15)",36
E01006553,2,2018,44,"[10,15)",10,"[0,15)",44
E01006553,2,2018,51,"[15,20)",15,"[15,25]",51
E01006553,2,2018,317,"[20,25]",20,"[15,25]",317
E01006553,2,2018,81,"[20,25]",25,"[15,25]",81
E01006553,2,2018,80,"",30,"",80
E01006553,2,2018,62,"",35,"",62
E01006553,2,2018,43,"",40,"",43
E01006553,2,2018,43,"",45,"",43
E01006553,2,2018,36,"",50,"",36
E01006553,2,2018,22,"",55,"",22
E01006553,2,2018,22,"",60,"",22
E01006553,2,2018,19,"",65,"",19
E01006553,2,2018,8,"",70,"",8
E01006553,2,2018,4,"",75,"",4
E01006553,2,2018,11,"",80,"",11
E01006553,2,2018,3,"",85,"",3
E01006554,2,2018,25,"[0,10)",0,"[0,15)",25
E01006554,2,2018,25,"[0,10)",5,"[0,15)",25
E01006554,2,2018,30,"[10,15)",10,"[0,15)",30
E01006554,2,2018,66,"[15,20)",15,"[15,25]",66
E01006554,2,2018,290,"[20,25]",20,"[15,25]",290
E01006554,2,2018,96,"[20,25]",25,"[15,25]",96
E01006554,2,2018,46,"",30,"",46
E01006554,2,2018,37,"",35,"",37
E01006554,2,2018,28,"",40,"",28
E01006554,2,2018,31,"",45,"",31
E01006554,2,2018,45,"",50,"",45
E01006554,2,2018,30,"",55,"",30
E01006554,2,2018,30,"",60,"",30
E01006554,2,2018,30,"",65,"",30
E01006554,2,2018,11,"",70,"",11
E01006554,2,2018,5,"",75,"",5
E01006554,2,2018,1,"",80,"",1
E01006554,2,2018,9,"",85,"",9
E01006556,2,2018,168,"[0,10)",0,"[0,15)",168
E01006556,2,2018,100,"[0,10)",5,"[0,15)",100
E01006556,2,2018,121,"[10,15)",10,"[0,15)",121
E01006556,2,2018,72,"[15,20)",15,"[15,25]",72
E01006556,2,2018,64,"[20,25]",20,"[15,25]",64
E01006556,2,2018,120,"[20,25]",25,"[15,25]",120
E01006556,2,2018,98,"",30,"",98
E01006556,2,2018,87,"",35,"",87
E01006556,2,2018,50,"",40,"",50
E01006556,2,2018,62,"",45,"",62
E01006556,2,2018,43,"",50,"",43
E01006556,2,2018,67,"",55,"",67
E01006556,2,2018,24,"",60,"",24
E01006556,2,2018,29,"",65,"",29
E01006556,2,2018,26,"",70,"",26
E01006556,2,2018,17,"",75,"",17
E01006556,2,2018,12,"",80,"",12
E01006556,2,2018,18,"",85,"",18
E01006557,2,2018,30,"[0,10)",0,"[0,15)",30
E01006557,2,2018,22,"[0,10)",5,"[0,15)",22
E01006557,2,2018,26,"[10,15)",10,"[0,15)",26
E01006557,2,2018,57,"[15,20)",15,"[15,25]",57
E01006557,2,2018,787,"[20,25]",20,"[15,25]",787
E01006557,2,2018,91,"[20,25]",25,"[15,25]",91
E01006557,2,2018,38,"",30,"",38
E01006557,2,2018,43,"",35,"",43
E01006557,2,2018,44,"",40,"",44
E01006557,2,2018,26,"",45,"",26
E01006557,2,2018,12,"",50,"",12
E01006557,2,2018,27,"",55,"",27
E01006557,2,2018,18,"",60,"",18
E01006557,2,2018,28,"",65,"",28
E01006557,2,2018,16,"",70,"",16
E01006557,2,2018,4,"",75,"",4
E01006557,2,2018,12,"",80,"",12
E01006557,2,2018,4,"",85,"",4
E01006558,2,2018,27,"[0,10)",0,"[0,15)",27
E01006558,2,2018,39,"[0,10)",5,"[0,15)",39
E01006558,2,2018,26,"[10,15)",10,"[0,15)",26
E01006558,2,2018,47,"[15,20)",15,"[15,25]",47
E01006558,2,2018,46,"[20,25]",20,"[15,25]",46
E01006558,2,2018,63,"[20,25]",25,"[15,25]",63
E01006558,2,2018,32,"",30,"",32
E01006558,2,2018,23,"",35,"",23
E01006558,2,2018,24,"",40,"",24
E01006558,2,2018,43,"",45,"",43
E01006558,2,2018,34,"",50,"",34
E01006558,2,2018,38,"",55,"",38
E01006558,2,2018,35,"",60,"",35
E01006558,2,2018,36,"",65,"",36
E01006558,2,2018,28,"",70,"",28
E01006558,2,2018,8,"",75,"",8
E01006558,2,2018,18,"",80,"",18
E01006558,2,2018,6,"",85,"",6
E01006560,2,2018,83,"[0,10)",0,"[0,15)",83
E01006560,2,2018,38,"[0,10)",5,"[0,15)",38
E01006560,2,2018,30,"[10,15)",10,"[0,15)",30
E01006560,2,2018,50,"[15,20)",15,"[15,25]",50
E01006560,2,2018,53,"[20,25]",20,"[15,25]",53
E01006560,2,2018,71,"[20,25]",25,"[15,25]",71
E01006560,2,2018,60,"",30,"",60
E01006560,2,2018,60,"",35,"",60
E01006560,2,2018,50,"",40,"",50
E01006560,2,2018,52,"",45,"",52
E01006560,2,2018,51,"",50,"",51
E01006560,2,2018,61,"",55,"",61
E01006560,2,2018,54,"",60,"",54
E01006560,2,2018,61,"",65,"",61
E01006560,2,2018,43,"",70,"",43
E01006560,2,2018,28,"",75,"",28
E01006560,2,2018,28,"",80,"",28
E01006560,2,2018,20,"",85,"",20
E01006562,2,2018,58,"[0,10)",0,"[0,15)",58
E01006562,2,2018,62,"[0,10)",5,"[0,15)",62
E01006562,2,2018,45,"[10,15)",10,"[0,15)",45
E01006562,2,2018,32,"[15,20)",15,"[15,25]",32
E01006562,2,2018,40,"[20,25]",20,"[15,25]",40
E01006562,2,2018,76,"[20,25]",25,"[15,25]",76
E01006562,2,2018,78,"",30,"",78
E01006562,2,2018,51,"",35,"",51
E01006562,2,2018,35,"",40,"",35
E01006562,2,2018,41,"",45,"",41
E01006562,2,2018,43,"",50,"",43
E01006562,2,2018,51,"",55,"",51
E01006562,2,2018,46,"",60,"",46
E01006562,2,2018,35,"",65,"",35
E01006562,2,2018,28,"",70,"",28
E01006562,2,2018,13,"",75,"",13
E01006562,2,2018,8,"",80,"",8
E01006562,2,2018,8,"",85,"",8
E01006563,2,2018,51,"[0,10)",0,"[0,15)",51
E01006563,2,2018,44,"[0,10)",5,"[0,15)",44
E01006563,2,2018,51,"[10,15)",10,"[0,15)",51
E01006563,2,2018,45,"[15,20)",15,"[15,25]",45
E01006563,2,2018,35,"[20,25]",20,"[15,25]",35
E01006563,2,2018,62,"[20,25]",25,"[15,25]",62
E01006563,2,2018,48,"",30,"",48
E01006563,2,2018,56,"",35,"",56
E01006563,2,2018,44,"",40,"",44
E01006563,2,2018,49,"",45,"",49
E01006563,2,2018,49,"",50,"",49
E01006563,2,2018,55,"",55,"",55
E01006563,2,2018,69,"",60,"",69
E01006563,2,2018,46,"",65,"",46
E01006563,2,2018,61,"",70,"",61
E01006563,2,2018,38,"",75,"",38
E01006563,2,2018,20,"",80,"",20
E01006563,2,2018,29,"",85,"",29
E01006564,2,2018,38,"[0,10)",0,"[0,15)",38
E01006564,2,2018,30,"[0,10)",5,"[0,15)",30
E01006564,2,2018,37,"[10,15)",10,"[0,15)",37
E01006564,2,2018,36,"[15,20)",15,"[15,25]",36
E01006564,2,2018,34,"[20,25]",20,"[15,25]",34
E01006564,2,2018,38,"[20,25]",25,"[15,25]",38
E01006564,2,2018,69,"",30,"",69
E01006564,2,2018,43,"",35,"",43
E01006564,2,2018,26,"",40,"",26
E01006564,2,2018,70,"",45,"",70
E01006564,2,2018,53,"",50,"",53
E01006564,2,2018,45,"",55,"",45
E01006564,2,2018,62,"",60,"",62
E01006564,2,2018,67,"",65,"",67
E01006564,2,2018,68,"",70,"",68
E01006564,2,2018,45,"",75,"",45
E01006564,2,2018,38,"",80,"",38
E01006564,2,2018,11,"",85,"",11
E01006565,2,2018,34,"[0,10)",0,"[0,15)",34
E01006565,2,2018,40,"[0,10)",5,"[0,15)",40
E01006565,2,2018,43,"[10,15)",10,"[0,15)",43
E01006565,2,2018,53,"[15,20)",15,"[15,25]",53
E01006565,2,2018,28,"[20,25]",20,"[15,25]",28
E01006565,2,2018,53,"[20,25]",25,"[15,25]",53
E01006565,2,2018,44,"",30,"",44
E01006565,2,2018,52,"",35,"",52
E01006565,2,2018,38,"",40,"",38
E01006565,2,2018,57,"",45,"",57
E01006565,2,2018,62,"",50,"",62
E01006565,2,2018,61,"",55,"",61
E01006565,2,2018,49,"",60,"",49
E01006565,2,2018,43,"",65,"",43
E01006565,2,2018,41,"",70,"",41
E01006565,2,2018,27,"",75,"",27
E01006565,2,2018,27,"",80,"",27
E01006565,2,2018,28,"",85,"",28
E01006566,2,2018,26,"[0,10)",0,"[0,15)",26
E01006566,2,2018,46,"[0,10)",5,"[0,15)",46
E01006566,2,2018,28,"[10,15)",10,"[0,15)",28
E01006566,2,2018,48,"[15,20)",15,"[15,25]",48
E01006566,2,2018,30,"[20,25]",20,"[15,25]",30
E01006566,2,2018,39,"[20,25]",25,"[15,25]",39
E01006566,2,2018,33,"",30,"",33
E01006566,2,2018,43,"",35,"",43
E01006566,2,2018,32,"",40,"",32
E01006566,2,2018,50,"",45,"",50
E01006566,2,2018,58,"",50,"",58
E01006566,2,2018,62,"",55,"",62
E01006566,2,2018,49,"",60,"",49
E01006566,2,2018,44,"",65,"",44
E01006566,2,2018,35,"",70,"",35
E01006566,2,2018,21,"",75,"",21
E01006566,2,2018,26,"",80,"",26
E01006566,2,2018,35,"",85,"",35
E01006567,2,2018,24,"[0,10)",0,"[0,15)",24
E01006567,2,2018,30,"[0,10)",5,"[0,15)",30
E01006567,2,2018,37,"[10,15)",10,"[0,15)",37
E01006567,2,2018,22,"[15,20)",15,"[15,25]",22
E01006567,2,2018,37,"[20,25]",20,"[15,25]",37
E01006567,2,2018,67,"[20,25]",25,"[15,25]",67
E01006567,2,2018,48,"",30,"",48
E01006567,2,2018,48,"",35,"",48
E01006567,2,2018,31,"",40,"",31
E01006567,2,2018,51,"",45,"",51
E01006567,2,2018,39,"",50,"",39
E01006567,2,2018,77,"",55,"",77
E01006567,2,2018,43,"",60,"",43
E01006567,2,2018,46,"",65,"",46
E01006567,2,2018,39,"",70,"",39
E01006567,2,2018,40,"",75,"",40
E01006567,2,2018,35,"",80,"",35
E01006567,2,2018,40,"",85,"",40
E01006568,2,2018,28,"[0,10)",0,"[0,15)",28
E01006568,2,2018,37,"[0,10)",5,"[0,15)",37
E01006568,2,2018,49,"[10,15)",10,"[0,15)",49
E01006568,2,2018,24,"[15,20)",15,"[15,25]",24
E01006568,2,2018,34,"[20,25]",20,"[15,25]",34
E01006568,2,2018,52,"[20,25]",25,"[15,25]",52
E01006568,2,2018,34,"",30,"",34
E01006568,2,2018,44,"",35,"",44
E01006568,2,2018,46,"",40,"",46
E01006568,2,2018,60,"",45,"",60
E01006568,2,2018,50,"",50,"",50
E01006568,2,2018,69,"",55,"",69
E01006568,2,2018,68,"",60,"",68
E01006568,2,2018,36,"",65,"",36
E01006568,2,2018,41,"",70,"",41
E01006568,2,2018,32,"",75,"",32
E01006568,2,2018,24,"",80,"",24
E01006568,2,2018,56,"",85,"",56
E01006569,2,2018,30,"[0,10)",0,"[0,15)",30
E01006569,2,2018,36,"[0,10)",5,"[0,15)",36
E01006569,2,2018,40,"[10,15)",10,"[0,15)",40
E01006569,2,2018,41,"[15,20)",15,"[15,25]",41
E01006569,2,2018,39,"[20,25]",20,"[15,25]",39
E01006569,2,2018,51,"[20,25]",25,"[15,25]",51
E01006569,2,2018,37,"",30,"",37
E01006569,2,2018,41,"",35,"",41
E01006569,2,2018,33,"",40,"",33
E01006569,2,2018,49,"",45,"",49
E01006569,2,2018,43,"",50,"",43
E01006569,2,2018,53,"",55,"",53
E01006569,2,2018,60,"",60,"",60
E01006569,2,2018,32,"",65,"",32
E01006569,2,2018,48,"",70,"",48
E01006569,2,2018,30,"",75,"",30
E01006569,2,2018,40,"",80,"",40
E01006569,2,2018,31,"",85,"",31
E01006570,2,2018,39,"[0,10)",0,"[0,15)",39
E01006570,2,2018,30,"[0,10)",5,"[0,15)",30
E01006570,2,2018,35,"[10,15)",10,"[0,15)",35
E01006570,2,2018,41,"[15,20)",15,"[15,25]",41
E01006570,2,2018,32,"[20,25]",20,"[15,25]",32
E01006570,2,2018,52,"[20,25]",25,"[15,25]",52
E01006570,2,2018,35,"",30,"",35
E01006570,2,2018,28,"",35,"",28
E01006570,2,2018,45,"",40,"",45
E01006570,2,2018,50,"",45,"",50
E01006570,2,2018,47,"",50,"",47
E01006570,2,2018,59,"",55,"",59
E01006570,2,2018,46,"",60,"",46
E01006570,2,2018,38,"",65,"",38
E01006570,2,2018,32,"",70,"",32
E01006570,2,2018,18,"",75,"",18
E01006570,2,2018,18,"",80,"",18
E01006570,2,2018,18,"",85,"",18
E01006571,2,2018,37,"[0,10)",0,"[0,15)",37
E01006571,2,2018,31,"[0,10)",5,"[0,15)",31
E01006571,2,2018,28,"[10,15)",10,"[0,15)",28
E01006571,2,2018,43,"[15,20)",15,"[15,25]",43
E01006571,2,2018,29,"[20,25]",20,"[15,25]",29
E01006571,2,2018,62,"[20,25]",25,"[15,25]",62
E01006571,2,2018,66,"",30,"",66
E01006571,2,2018,32,"",35,"",32
E01006571,2,2018,45,"",40,"",45
E01006571,2,2018,43,"",45,"",43
E01006571,2,2018,49,"",50,"",49
E01006571,2,2018,81,"",55,"",81
E01006571,2,2018,62,"",60,"",62
E01006571,2,2018,47,"",65,"",47
E01006571,2,2018,35,"",70,"",35
E01006571,2,2018,25,"",75,"",25
E01006571,2,2018,46,"",80,"",46
E01006571,2,2018,34,"",85,"",34
E01006572,2,2018,50,"[0,10)",0,"[0,15)",50
E01006572,2,2018,49,"[0,10)",5,"[0,15)",49
E01006572,2,2018,44,"[10,15)",10,"[0,15)",44
E01006572,2,2018,39,"[15,20)",15,"[15,25]",39
E01006572,2,2018,24,"[20,25]",20,"[15,25]",24
E01006572,2,2018,59,"[20,25]",25,"[15,25]",59
E01006572,2,2018,41,"",30,"",41
E01006572,2,2018,46,"",35,"",46
E01006572,2,2018,41,"",40,"",41
E01006572,2,2018,38,"",45,"",38
E01006572,2,2018,37,"",50,"",37
E01006572,2,2018,65,"",55,"",65
E01006572,2,2018,33,"",60,"",33
E01006572,2,2018,30,"",65,"",30
E01006572,2,2018,37,"",70,"",37
E01006572,2,2018,11,"",75,"",11
E01006572,2,2018,15,"",80,"",15
E01006572,2,2018,9,"",85,"",9
E01006573,2,2018,33,"[0,10)",0,"[0,15)",33
E01006573,2,2018,29,"[0,10)",5,"[0,15)",29
E01006573,2,2018,27,"[10,15)",10,"[0,15)",27
E01006573,2,2018,27,"[15,20)",15,"[15,25]",27
E01006573,2,2018,25,"[20,25]",20,"[15,25]",25
E01006573,2,2018,42,"[20,25]",25,"[15,25]",42
E01006573,2,2018,29,"",30,"",29
E01006573,2,2018,54,"",35,"",54
E01006573,2,2018,44,"",40,"",44
E01006573,2,2018,52,"",45,"",52
E01006573,2,2018,43,"",50,"",43
E01006573,2,2018,50,"",55,"",50
E01006573,2,2018,46,"",60,"",46
E01006573,2,2018,46,"",65,"",46
E01006573,2,2018,35,"",70,"",35
E01006573,2,2018,22,"",75,"",22
E01006573,2,2018,37,"",80,"",37
E01006573,2,2018,25,"",85,"",25
E01006574,2,2018,39,"[0,10)",0,"[0,15)",39
E01006574,2,2018,33,"[0,10)",5,"[0,15)",33
E01006574,2,2018,47,"[10,15)",10,"[0,15)",47
E01006574,2,2018,36,"[15,20)",15,"[15,25]",36
E01006574,2,2018,33,"[20,25]",20,"[15,25]",33
E01006574,2,2018,54,"[20,25]",25,"[15,25]",54
E01006574,2,2018,34,"",30,"",34
E01006574,2,2018,44,"",35,"",44
E01006574,2,2018,32,"",40,"",32
E01006574,2,2018,44,"",45,"",44
E01006574,2,2018,43,"",50,"",43
E01006574,2,2018,47,"",55,"",47
E01006574,2,2018,41,"",60,"",41
E01006574,2,2018,27,"",65,"",27
E01006574,2,2018,23,"",70,"",23
E01006574,2,2018,29,"",75,"",29
E01006574,2,2018,22,"",80,"",22
E01006574,2,2018,22,"",85,"",22
E01006575,2,2018,45,"[0,10)",0,"[0,15)",45
E01006575,2,2018,41,"[0,10)",5,"[0,15)",41
E01006575,2,2018,35,"[10,15)",10,"[0,15)",35
E01006575,2,2018,29,"[15,20)",15,"[15,25]",29
E01006575,2,2018,29,"[20,25]",20,"[15,25]",29
E01006575,2,2018,60,"[20,25]",25,"[15,25]",60
E01006575,2,2018,57,"",30,"",57
E01006575,2,2018,33,"",35,"",33
E01006575,2,2018,40,"",40,"",40
E01006575,2,2018,57,"",45,"",57
E01006575,2,2018,49,"",50,"",49
E01006575,2,2018,45,"",55,"",45
E01006575,2,2018,42,"",60,"",42
E01006575,2,2018,27,"",65,"",27
E01006575,2,2018,42,"",70,"",42
E01006575,2,2018,25,"",75,"",25
E01006575,2,2018,34,"",80,"",34
E01006575,2,2018,17,"",85,"",17
E01006576,2,2018,54,"[0,10)",0,"[0,15)",54
E01006576,2,2018,44,"[0,10)",5,"[0,15)",44
E01006576,2,2018,42,"[10,15)",10,"[0,15)",42
E01006576,2,2018,38,"[15,20)",15,"[15,25]",38
E01006576,2,2018,41,"[20,25]",20,"[15,25]",41
E01006576,2,2018,66,"[20,25]",25,"[15,25]",66
E01006576,2,2018,67,"",30,"",67
E01006576,2,2018,82,"",35,"",82
E01006576,2,2018,41,"",40,"",41
E01006576,2,2018,61,"",45,"",61
E01006576,2,2018,64,"",50,"",64
E01006576,2,2018,71,"",55,"",71
E01006576,2,2018,53,"",60,"",53
E01006576,2,2018,36,"",65,"",36
E01006576,2,2018,51,"",70,"",51
E01006576,2,2018,25,"",75,"",25
E01006576,2,2018,32,"",80,"",32
E01006576,2,2018,31,"",85,"",31
E01006577,2,2018,47,"[0,10)",0,"[0,15)",47
E01006577,2,2018,35,"[0,10)",5,"[0,15)",35
E01006577,2,2018,28,"[10,15)",10,"[0,15)",28
E01006577,2,2018,41,"[15,20)",15,"[15,25]",41
E01006577,2,2018,29,"[20,25]",20,"[15,25]",29
E01006577,2,2018,30,"[20,25]",25,"[15,25]",30
E01006577,2,2018,51,"",30,"",51
E01006577,2,2018,41,"",35,"",41
E01006577,2,2018,41,"",40,"",41
E01006577,2,2018,70,"",45,"",70
E01006577,2,2018,67,"",50,"",67
E01006577,2,2018,72,"",55,"",72
E01006577,2,2018,51,"",60,"",51
E01006577,2,2018,52,"",65,"",52
E01006577,2,2018,44,"",70,"",44
E01006577,2,2018,17,"",75,"",17
E01006577,2,2018,29,"",80,"",29
E01006577,2,2018,34,"",85,"",34
E01006578,2,2018,59,"[0,10)",0,"[0,15)",59
E01006578,2,2018,42,"[0,10)",5,"[0,15)",42
E01006578,2,2018,48,"[10,15)",10,"[0,15)",48
E01006578,2,2018,39,"[15,20)",15,"[15,25]",39
E01006578,2,2018,30,"[20,25]",20,"[15,25]",30
E01006578,2,2018,42,"[20,25]",25,"[15,25]",42
E01006578,2,2018,51,"",30,"",51
E01006578,2,2018,53,"",35,"",53
E01006578,2,2018,33,"",40,"",33
E01006578,2,2018,52,"",45,"",52
E01006578,2,2018,55,"",50,"",55
E01006578,2,2018,61,"",55,"",61
E01006578,2,2018,29,"",60,"",29
E01006578,2,2018,31,"",65,"",31
E01006578,2,2018,27,"",70,"",27
E01006578,2,2018,33,"",75,"",33
E01006578,2,2018,10,"",80,"",10
E01006578,2,2018,12,"",85,"",12
E01006579,2,2018,36,"[0,10)",0,"[0,15)",36
E01006579,2,2018,58,"[0,10)",5,"[0,15)",58
E01006579,2,2018,49,"[10,15)",10,"[0,15)",49
E01006579,2,2018,44,"[15,20)",15,"[15,25]",44
E01006579,2,2018,31,"[20,25]",20,"[15,25]",31
E01006579,2,2018,38,"[20,25]",25,"[15,25]",38
E01006579,2,2018,45,"",30,"",45
E01006579,2,2018,45,"",35,"",45
E01006579,2,2018,62,"",40,"",62
E01006579,2,2018,43,"",45,"",43
E01006579,2,2018,88,"",50,"",88
E01006579,2,2018,52,"",55,"",52
E01006579,2,2018,57,"",60,"",57
E01006579,2,2018,47,"",65,"",47
E01006579,2,2018,53,"",70,"",53
E01006579,2,2018,35,"",75,"",35
E01006579,2,2018,25,"",80,"",25
E01006579,2,2018,25,"",85,"",25
E01006580,2,2018,36,"[0,10)",0,"[0,15)",36
E01006580,2,2018,45,"[0,10)",5,"[0,15)",45
E01006580,2,2018,32,"[10,15)",10,"[0,15)",32
E01006580,2,2018,37,"[15,20)",15,"[15,25]",37
E01006580,2,2018,21,"[20,25]",20,"[15,25]",21
E01006580,2,2018,37,"[20,25]",25,"[15,25]",37
E01006580,2,2018,28,"",30,"",28
E01006580,2,2018,38,"",35,"",38
E01006580,2,2018,35,"",40,"",35
E01006580,2,2018,38,"",45,"",38
E01006580,2,2018,62,"",50,"",62
E01006580,2,2018,45,"",55,"",45
E01006580,2,2018,51,"",60,"",51
E01006580,2,2018,22,"",65,"",22
E01006580,2,2018,52,"",70,"",52
E01006580,2,2018,24,"",75,"",24
E01006580,2,2018,20,"",80,"",20
E01006580,2,2018,8,"",85,"",8
E01006581,2,2018,51,"[0,10)",0,"[0,15)",51
E01006581,2,2018,45,"[0,10)",5,"[0,15)",45
E01006581,2,2018,47,"[10,15)",10,"[0,15)",47
E01006581,2,2018,31,"[15,20)",15,"[15,25]",31
E01006581,2,2018,41,"[20,25]",20,"[15,25]",41
E01006581,2,2018,48,"[20,25]",25,"[15,25]",48
E01006581,2,2018,18,"",30,"",18
E01006581,2,2018,49,"",35,"",49
E01006581,2,2018,54,"",40,"",54
E01006581,2,2018,61,"",45,"",61
E01006581,2,2018,71,"",50,"",71
E01006581,2,2018,55,"",55,"",55
E01006581,2,2018,51,"",60,"",51
E01006581,2,2018,50,"",65,"",50
E01006581,2,2018,38,"",70,"",38
E01006581,2,2018,51,"",75,"",51
E01006581,2,2018,23,"",80,"",23
E01006581,2,2018,12,"",85,"",12
E01006582,2,2018,39,"[0,10)",0,"[0,15)",39
E01006582,2,2018,46,"[0,10)",5,"[0,15)",46
E01006582,2,2018,59,"[10,15)",10,"[0,15)",59
E01006582,2,2018,38,"[15,20)",15,"[15,25]",38
E01006582,2,2018,48,"[20,25]",20,"[15,25]",48
E01006582,2,2018,27,"[20,25]",25,"[15,25]",27
E01006582,2,2018,31,"",30,"",31
E01006582,2,2018,38,"",35,"",38
E01006582,2,2018,59,"",40,"",59
E01006582,2,2018,61,"",45,"",61
E01006582,2,2018,78,"",50,"",78
E01006582,2,2018,64,"",55,"",64
E01006582,2,2018,47,"",60,"",47
E01006582,2,2018,51,"",65,"",51
E01006582,2,2018,52,"",70,"",52
E01006582,2,2018,30,"",75,"",30
E01006582,2,2018,20,"",80,"",20
E01006582,2,2018,11,"",85,"",11
E01006583,2,2018,38,"[0,10)",0,"[0,15)",38
E01006583,2,2018,55,"[0,10)",5,"[0,15)",55
E01006583,2,2018,30,"[10,15)",10,"[0,15)",30
E01006583,2,2018,248,"[15,20)",15,"[15,25]",248
E01006583,2,2018,125,"[20,25]",20,"[15,25]",125
